Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Moonee Ponds,75 Bowen Street,2,h,1040000.0,S,Nelson,2017-04-08,6.9,3039,2,1,2,313.0,95.0,1920,Moonee Valley,-37.7663,144.9098,Western Metropolitan,6232
Moonee Ponds,9 Corio Street,3,h,1670000.0,S,Brad,2017-04-08,6.9,3039,3,2,2,803.0,166.0,1915,Moonee Valley,-37.7627,144.9047,Western Metropolitan,6232
Moonee Ponds,99 Eglinton Street,4,h,1940000.0,PI,Frank,2017-04-08,6.9,3039,4,2,3,675.0,228.0,1920,Moonee Valley,-37.7686,144.912,Western Metropolitan,6232
Moonee Ponds,13 Moore Street,2,u,560000.0,PI,Alexkarbon,2017-04-08,6.9,3039,2,2,1,63.0,63.0,2015,Moonee Valley,-37.7675,144.92,Western Metropolitan,6232
Moonee Ponds,79 Ormond Road,2,h,940000.0,S,Brad,2017-04-08,6.9,3039,2,1,2,428.0,151.96764988779805,1964,Moonee Valley,-37.773,144.9332,Western Metropolitan,6232
Moonee Ponds,111 Waverley Street,4,h,1515000.0,S,Nelson,2017-04-08,6.9,3039,4,2,3,574.0,203.0,1910,Moonee Valley,-37.7644,144.9061,Western Metropolitan,6232
Moonee Ponds,13 Ophir Street,2,h,1350000.0,S,Jellis,2017-05-13,6.9,3039,2,1,1,459.0,151.96764988779805,1964,Moonee Valley,-37.7589,144.9184,Western Metropolitan,6232
Moonee Ponds,119 George Street,5,h,2300000.0,PI,Nelson,2017-05-13,6.9,3039,5,2,2,597.0,322.0,1930,Moonee Valley,-37.7611,144.9095,Western Metropolitan,6232
Moonee Ponds,121 Vine Street,2,h,1302500.0,S,Jellis,2017-05-13,6.9,3039,2,1,2,455.0,151.96764988779805,1964,Moonee Valley,-37.7692,144.9353,Western Metropolitan,6232
Moonee Ponds,72 Clarinda Road,3,h,1420200.0,S,Purplebricks,2017-05-20,6.9,3039,3,2,2,543.0,151.96764988779805,1964,Moonee Valley,-37.7619,144.9083,Western Metropolitan,6232
Moonee Ponds,20 Huntly Street,2,h,970000.0,S,Nelson,2017-05-20,6.9,3039,2,1,2,272.0,85.0,1900,Moonee Valley,-37.7641,144.9073,Western Metropolitan,6232
Moonee Ponds,503/341 Ascot Vale Road,2,u,542000.0,SA,Hodges,2017-04-29,6.9,3039,2,2,1,82.0,82.0,2004,Moonee Valley,-37.7679,144.9245,Western Metropolitan,6232
Moonee Ponds,65 Darling Street,3,h,1240000.0,S,McDonald,2017-04-29,6.9,3039,3,2,2,275.0,106.0,1880,Moonee Valley,-37.767,144.9108,Western Metropolitan,6232
Moonee Ponds,25 George Street,4,h,955000.0,S,Woodards,2017-04-29,6.9,3039,4,2,3,431.0,246.0,1910,Moonee Valley,-37.7615,144.9094,Western Metropolitan,6232
Murrumbeena,7 Merrimu Street,4,h,1656000.0,S,Mandy,2017-05-06,12.1,3163,4,2,2,651.0,199.0,1940,Glen Eira,-37.8879,145.0768,Southern Metropolitan,4442
Murrumbeena,2/13 Walker Street,2,h,707000.0,S,Gary,2017-04-08,12.1,3163,2,1,1,646.0,92.0,1964,Glen Eira,-37.8949,145.072,Southern Metropolitan,4442
Murrumbeena,1/9 Howe Street,2,u,770000.0,PI,Buxton,2017-05-13,12.1,3163,2,1,3,194.0,151.96764988779805,1964,Glen Eira,-37.8953,145.0731,Southern Metropolitan,4442
Murrumbeena,51 Murrumbeena Road,2,u,582000.0,S,Gary,2017-05-13,12.1,3163,2,1,2,1113.0,93.0,2010,Glen Eira,-37.8892,145.0664,Southern Metropolitan,4442
Murrumbeena,1 Dalny Road,2,u,490000.0,SP,Buxton,2017-05-20,12.1,3163,2,1,1,151.96764988779805,151.96764988779805,1964,Glen Eira,-37.9025,145.066,Southern Metropolitan,4442
Murrumbeena,5 Donal Street,3,h,1255000.0,S,hockingstuart,2017-04-22,12.1,3163,3,1,2,557.0,108.0,1950,Glen Eira,-37.9059,145.0733,Southern Metropolitan,4442
Murrumbeena,1/5 Dunoon Street,2,u,420500.0,S,Woodards,2017-04-22,12.1,3163,2,1,1,151.96764988779805,151.96764988779805,1964,Glen Eira,-37.8913,145.0673,Southern Metropolitan,4442
Murrumbeena,5/25 Perth Street,1,u,261000.0,PI,Woodards,2017-04-22,12.1,3163,1,1,1,151.96764988779805,151.96764988779805,1960,Glen Eira,-37.8867,145.0699,Southern Metropolitan,4442
Murrumbeena,1/211 Murrumbeena Road,2,u,535000.0,PI,Fletchers,2017-04-22,12.1,3163,2,1,1,77.0,77.0,1970,Glen Eira,-37.8999,145.0643,Southern Metropolitan,4442
Murrumbeena,44 Murrumbeena Road,2,u,586000.0,SP,Fletchers,2017-04-29,12.1,3163,2,2,1,75.0,75.0,2013,Glen Eira,-37.8882,145.0666,Southern Metropolitan,4442
Murrumbeena,1/9 Packer Street,2,u,926000.0,S,hockingstuart,2017-04-29,12.1,3163,2,1,2,308.0,151.96764988779805,2008,Glen Eira,-37.8907,145.0761,Southern Metropolitan,4442
Newport,28 Agg Street,4,h,1230000.0,SP,Gunn&Co,2017-05-06,8.4,3015,4,2,1,402.0,146.0,1925,Hobsons Bay,-37.8433,144.8774,Western Metropolitan,5498
Newport,74 Ford Street,4,h,1560000.0,S,Village,2017-05-06,8.4,3015,4,2,3,480.0,235.0,1940,Hobsons Bay,-37.8439,144.8733,Western Metropolitan,5498
Newport,83 Elizabeth Street,3,h,2000000.0,S,Sweeney,2017-05-06,8.4,3015,3,1,2,1070.0,151.96764988779805,1964,Hobsons Bay,-37.836,144.8784,Western Metropolitan,5498
Newport,38 Speight Street,2,h,820000.0,S,RT,2017-05-06,8.4,3015,2,1,1,342.0,151.96764988779805,1964,Hobsons Bay,-37.8425,144.8766,Western Metropolitan,5498
Newport,58 Alma Terrace,3,h,1530000.0,S,Greg,2017-04-08,8.4,3015,3,1,2,588.0,151.96764988779805,1964,Hobsons Bay,-37.8485,144.8909,Western Metropolitan,5498
Newport,298 Douglas Parade,3,h,1400000.0,SP,Raine,2017-04-08,8.4,3015,3,1,4,644.0,151.96764988779805,1964,Hobsons Bay,-37.8457,144.8924,Western Metropolitan,5498
Newport,12 Durkin Street,3,h,1200000.0,S,Williams,2017-04-08,8.4,3015,3,1,0,484.0,151.96764988779805,1964,Hobsons Bay,-37.8437,144.8809,Western Metropolitan,5498
Newport,7 Elgin Street,3,h,1325500.0,S,hockingstuart,2017-04-08,8.4,3015,3,2,0,367.0,151.96764988779805,1964,Hobsons Bay,-37.844,144.889,Western Metropolitan,5498
Newport,34 Hall Street,2,h,890000.0,S,Sweeney,2017-04-08,8.4,3015,2,1,0,165.0,9.0,1964,Hobsons Bay,-37.8415,144.884,Western Metropolitan,5498
Newport,168 Blackshaws Road,3,h,975000.0,S,RT,2017-05-13,8.4,3015,3,2,2,333.0,192.0,2010,Hobsons Bay,-37.8334,144.8673,Western Metropolitan,5498
Newport,7 Clyde Street,5,h,1820000.0,SP,Sweeney,2017-05-13,8.4,3015,5,2,7,760.0,229.0,1935,Hobsons Bay,-37.8437,144.865,Western Metropolitan,5498
Newport,17 Margaret Street,3,t,900000.0,S,Greg,2017-05-13,8.4,3015,3,2,2,575.0,128.0,2017,Hobsons Bay,-37.8389,144.8666,Western Metropolitan,5498
Newport,14 Breadalbane Place,3,h,1410000.0,SP,Williams,2017-05-20,8.4,3015,3,2,2,315.0,151.96764988779805,1964,Hobsons Bay,-37.8496,144.8868,Western Metropolitan,5498
Newport,33 Bunbury Street,1,h,1700000.0,S,Jas,2017-05-20,8.4,3015,1,1,0,622.0,151.96764988779805,1964,Hobsons Bay,-37.8497,144.8903,Western Metropolitan,5498
Newport,139 Blackshaws Road,4,h,956000.0,S,Sweeney,2017-04-22,8.4,3015,4,2,4,540.0,113.0,1970,Hobsons Bay,-37.8339,144.8716,Western Metropolitan,5498
Newport,21 William Street,2,h,1215000.0,SP,Jas,2017-04-22,8.4,3015,2,1,2,482.0,151.96764988779805,1964,Hobsons Bay,-37.8358,144.8803,Western Metropolitan,5498
Newport,2A Maddox Road,3,h,828000.0,SP,Jas,2017-04-22,8.4,3015,3,1,2,459.0,151.96764988779805,1964,Hobsons Bay,-37.8415,144.8698,Western Metropolitan,5498
Newport,74 Oxford Street,4,h,1650000.0,S,Greg,2017-04-22,8.4,3015,4,1,4,837.0,173.0,1930,Hobsons Bay,-37.837,144.8772,Western Metropolitan,5498
Newport,74 Alma Terrace,4,h,2337000.0,S,Williams,2017-04-29,8.4,3015,4,2,3,580.0,222.0,1890,Hobsons Bay,-37.8477,144.8903,Western Metropolitan,5498
Newport,11 Challis Street,3,h,1370000.0,S,Jas,2017-04-29,8.4,3015,3,1,3,752.0,151.96764988779805,1964,Hobsons Bay,-37.8481,144.8721,Western Metropolitan,5498
Newport,1 Elphin Street,2,h,1070000.0,S,Jas,2017-04-29,8.4,3015,2,1,3,480.0,151.96764988779805,1964,Hobsons Bay,-37.8431,144.8919,Western Metropolitan,5498
Newport,63 Hobson Street,3,h,1075000.0,SP,Raine,2017-04-29,8.4,3015,3,1,0,452.0,146.0,1950,Hobsons Bay,-37.8402,144.8886,Western Metropolitan,5498
Newport,16 Thorpe Street,3,h,1100000.0,PI,Sweeney,2017-04-29,8.4,3015,3,1,6,761.0,151.96764988779805,1964,Hobsons Bay,-37.8464,144.865,Western Metropolitan,5498
Niddrie,30 Carrington Road,3,h,1312000.0,S,Brad,2017-05-06,11.2,3042,3,1,1,650.0,151.96764988779805,1964,Moonee Valley,-37.7375,144.8885,Western Metropolitan,2291
Niddrie,13 George Street,3,h,960000.0,S,Nelson,2017-05-06,11.2,3042,3,1,2,626.0,151.96764988779805,1964,Moonee Valley,-37.7421,144.8851,Western Metropolitan,2291
Niddrie,13 Haldane Road,3,h,935000.0,S,Purplebricks,2017-05-06,11.2,3042,3,1,2,657.0,151.96764988779805,1964,Moonee Valley,-37.7356,144.8859,Western Metropolitan,2291
Niddrie,21 Ryder Street,3,h,810000.0,S,Barry,2017-04-08,11.2,3042,3,2,1,297.0,139.0,1955,Moonee Valley,-37.738,144.8865,Western Metropolitan,2291
Niddrie,60 Teague Street,3,h,1200000.0,S,Brad,2017-04-08,11.2,3042,3,1,1,650.0,151.96764988779805,1964,Moonee Valley,-37.7436,144.8856,Western Metropolitan,2291
Niddrie,24 The Avenue,3,h,850000.0,PI,Barry,2017-04-08,11.2,3042,3,2,2,795.0,151.96764988779805,1964,Moonee Valley,-37.736,144.8771,Western Metropolitan,2291
Niddrie,59 Hoffmans Road,3,h,944000.0,S,Barry,2017-05-13,11.2,3042,3,1,2,597.0,151.96764988779805,1964,Moonee Valley,-37.7473,144.8905,Western Metropolitan,2291
Niddrie,2/34 Haldane Road,2,u,510000.0,VB,Barry,2017-05-20,11.2,3042,2,1,1,167.0,69.0,2013,Moonee Valley,-37.7343,144.8824,Western Metropolitan,2291
Niddrie,392 Keilor Road,1,u,325000.0,PI,Nelson,2017-05-20,11.2,3042,1,1,1,710.0,58.0,2015,Moonee Valley,-37.7355,144.8874,Western Metropolitan,2291
Niddrie,1/79 Coghlan Street,3,t,800000.0,PI,Barry,2017-04-29,11.2,3042,3,2,2,202.0,151.0,2015,Moonee Valley,-37.7418,144.8833,Western Metropolitan,2291
Niddrie,13 Hotham Road,3,h,1450000.0,PI,Barry,2017-04-29,11.2,3042,3,1,1,650.0,151.96764988779805,1964,Moonee Valley,-37.7368,144.8886,Western Metropolitan,2291
Niddrie,485 Keilor Road,3,u,500000.0,SP,Nelson,2017-04-29,11.2,3042,3,1,1,1218.0,94.0,2012,Moonee Valley,-37.736,144.8886,Western Metropolitan,2291
Niddrie,20 Rutland Street,1,h,1405000.0,S,Barry,2017-04-29,11.2,3042,1,1,0,649.0,151.96764988779805,1964,Moonee Valley,-37.7356,144.8799,Western Metropolitan,2291
Northcote,48 Charles Street,2,h,1343000.0,S,Jellis,2017-05-06,5.5,3070,2,1,1,263.0,151.96764988779805,1964,Darebin,-37.777,144.99200000000005,Northern Metropolitan,11364
Northcote,12/412 High Street,2,u,680000.0,SP,McGrath,2017-05-06,5.5,3070,2,2,1,1106.0,70.0,2009,Darebin,-37.7679,144.9994,Northern Metropolitan,11364
Northcote,2/19 Glanfield Street,2,h,695000.0,S,Barry,2017-04-08,5.5,3070,2,1,1,120.0,151.96764988779805,1975,Darebin,-37.7715,145.0075,Northern Metropolitan,11364
Northcote,16/341 Heidelberg Road shareed path,2,u,420000.0,VB,McGrath,2017-04-08,5.5,3070,2,1,1,1000.0,151.96764988779805,1964,Darebin,-37.7836,145.0139,Northern Metropolitan,11364
Northcote,50 Herbert Street,3,h,1300000.0,SP,Jellis,2017-04-08,5.5,3070,3,1,0,191.0,108.0,1915,Darebin,-37.7717,144.995,Northern Metropolitan,11364
Northcote,25 Johnson Street,2,h,995000.0,PI,Purplebricks,2017-04-08,5.5,3070,2,1,2,228.0,110.0,2004,Darebin,-37.7634,144.9985,Northern Metropolitan,11364
Northcote,157 Bastings Street,5,h,1750000.0,PI,Nelson,2017-05-13,5.5,3070,5,2,0,406.0,225.0,1900,Darebin,-37.7751,145.0099,Northern Metropolitan,11364
Northcote,118 Westgarth Street,4,h,1822000.0,S,Nelson,2017-05-13,5.5,3070,4,1,8,728.0,151.96764988779805,1900,Darebin,-37.7825,145.0072,Northern Metropolitan,11364
Northcote,6/229 McDonald Street,1,u,280000.0,VB,Haughton,2017-05-13,5.5,3070,1,1,1,151.96764988779805,151.96764988779805,1970,Darebin,-37.7827,145.0113,Northern Metropolitan,11364
Northcote,69 Charles Street,2,h,1100000.0,SP,Jellis,2017-05-20,5.5,3070,2,1,1,189.0,151.96764988779805,1964,Darebin,-37.7767,144.9924,Northern Metropolitan,11364
Northcote,3 Northcote Street,3,h,1610000.0,SP,Nelson,2017-05-20,5.5,3070,3,2,1,411.0,151.96764988779805,1964,Darebin,-37.7744,145.0077,Northern Metropolitan,11364
Northcote,198 Clifton Street,2,h,970000.0,PI,LITTLE,2017-05-20,5.5,3070,2,1,1,326.0,151.96764988779805,1964,Darebin,-37.7681,145.0119,Northern Metropolitan,11364
Northcote,32 Thomson Street,2,h,970000.0,S,McGrath,2017-05-20,5.5,3070,2,2,1,173.0,151.96764988779805,1964,Darebin,-37.7806,145.0097,Northern Metropolitan,11364
Northcote,21 Mitchell Street,4,h,2990000.0,S,McGrath,2017-04-22,5.5,3070,4,1,2,557.0,151.96764988779805,1964,Darebin,-37.7721,145.0004,Northern Metropolitan,11364
Northcote,133 Beavers Road,2,h,1050000.0,S,Jellis,2017-04-29,5.5,3070,2,1,1,181.0,85.0,1925,Darebin,-37.7659,144.9903,Northern Metropolitan,11364
Northcote,12 Ellesmere Street,2,h,1290000.0,S,Nelson,2017-04-29,5.5,3070,2,1,0,259.0,151.96764988779805,1964,Darebin,-37.7741,145.0073,Northern Metropolitan,11364
Northcote,16/341 Heidelberg Road shareed path,2,u,471250.0,S,McGrath,2017-04-29,5.5,3070,2,1,1,1000.0,151.96764988779805,1964,Darebin,-37.7836,145.0139,Northern Metropolitan,11364
Northcote,99 Kellett Street,3,h,1235000.0,S,Ray,2017-04-29,5.5,3070,3,1,1,534.0,127.0,1960,Darebin,-37.7677,145.0142,Northern Metropolitan,11364
Oak Park,15 Kiama Street,2,t,600000.0,S,Nelson,2017-05-06,11.5,3046,2,1,1,161.0,112.0,2015,Moreland,-37.712,144.9175,Northern Metropolitan,2651
Oak Park,1 Ash Grove,3,h,955000.0,S,Considine,2017-04-08,11.5,3046,3,1,2,690.0,151.96764988779805,1950,Moreland,-37.7167,144.9127,Northern Metropolitan,2651
Oak Park,6 The Avenue,3,u,601000.0,SP,Barry,2017-04-08,11.5,3046,3,1,2,220.0,90.0,1990,Moreland,-37.7131,144.9091,Northern Metropolitan,2651
Oak Park,126 Winifred Street,3,h,755000.0,SP,Eview,2017-04-08,11.5,3046,3,2,1,341.0,170.0,2003,Moreland,-37.7166,144.9104,Northern Metropolitan,2651
Oak Park,220 Waterloo Road,3,h,1400000.0,VB,Stockdale,2017-05-13,11.5,3046,3,1,3,730.0,151.96764988779805,1964,Moreland,-37.7167,144.9216,Northern Metropolitan,2651
Oak Park,10 Magnolia Street,5,h,1005000.0,S,Brad,2017-05-20,11.5,3046,5,3,2,647.0,151.96764988779805,1964,Moreland,-37.719,144.9254,Northern Metropolitan,2651
Oak Park,7 Ridge Road,4,h,860000.0,PI,Jellis,2017-05-20,11.5,3046,4,2,2,301.0,151.96764988779805,1964,Moreland,-37.7149,144.9153,Northern Metropolitan,2651
Oak Park,11 Xavier Street,5,h,1306000.0,S,Eview,2017-05-20,11.5,3046,5,3,3,700.0,151.96764988779805,1964,Moreland,-37.7206,144.9194,Northern Metropolitan,2651
Oak Park,3/21 Lex Grove,3,u,648000.0,S,Nelson,2017-04-29,11.5,3046,3,1,1,94.0,94.0,1998,Moreland,-37.7188,144.9243,Northern Metropolitan,2651
Oakleigh,101 Logie Street,4,h,2525000.0,S,Barry,2017-04-08,14.0,3166,4,2,0,1143.0,151.96764988779805,1964,Monash,-37.8952,145.0928,Southern Metropolitan,3224
Oakleigh,12 Watsonia Street,4,h,1615000.0,S,Woodards,2017-04-08,14.0,3166,4,2,2,537.0,199.0,1920,Monash,-37.91,145.096,Southern Metropolitan,3224
Oakleigh,1/1438 Dandenong Road,3,u,655000.0,PI,Ray,2017-05-13,14.0,3166,3,1,2,160.0,104.0,1970,Monash,-37.8946,145.0944,Southern Metropolitan,3224
Oakleigh,24 Gadd Street,5,h,1351000.0,S,Ray,2017-05-13,14.0,3166,5,3,2,707.0,175.0,1955,Monash,-37.9098,145.097,Southern Metropolitan,3224
Oakleigh,36 Westgate Street,3,h,1205000.0,S,buyMyplace,2017-05-13,14.0,3166,3,2,1,570.0,151.96764988779805,1964,Monash,-37.9066,145.0869,Southern Metropolitan,3224
Oakleigh,4 Mead Court,2,h,676000.0,S,Ray,2017-05-20,14.0,3166,2,1,2,257.0,151.96764988779805,1964,Monash,-37.9067,145.0921,Southern Metropolitan,3224
Oakleigh,7 Hilbert Court,4,h,1145000.0,S,Ray,2017-04-22,14.0,3166,4,2,2,538.0,151.96764988779805,1964,Monash,-37.895,145.1014,Southern Metropolitan,3224
Oakleigh,141 Atherton Road,4,h,1600000.0,PI,Ray,2017-04-29,14.0,3166,4,3,4,691.0,213.0,1950,Monash,-37.8999,145.0993,Southern Metropolitan,3224
Oakleigh,110 Albert Avenue,4,h,1840000.0,S,Woodards,2017-04-29,14.0,3166,4,2,2,598.0,222.0,1900,Monash,-37.898,145.0928,Southern Metropolitan,3224
Ormond,265 Tucker Road,3,h,1300000.0,S,Buxton,2017-05-06,11.8,3204,3,2,2,670.0,151.96764988779805,1927,Glen Eira,-37.9067,145.053,Southern Metropolitan,3578
Ormond,39 Draper Street,5,h,2250000.0,S,Buxton,2017-04-08,11.8,3204,5,2,2,699.0,228.0,1925,Glen Eira,-37.908,145.0502,Southern Metropolitan,3578
Ormond,6/16 Walsh Street,2,u,437500.0,S,Woodards,2017-04-08,11.8,3204,2,1,1,74.0,74.0,1970,Glen Eira,-37.9023,145.0461,Southern Metropolitan,3578
Ormond,1 Lillimur Road,3,u,960000.0,S,hockingstuart,2017-05-13,11.8,3204,3,2,2,199.0,167.0,1995,Glen Eira,-37.9034,145.0409,Southern Metropolitan,3578
Ormond,688 North Road,4,h,1486000.0,S,Buxton,2017-05-13,11.8,3204,4,2,1,618.0,151.96764988779805,1964,Glen Eira,-37.9051,145.0473,Southern Metropolitan,3578
Ormond,253 Tucker Road,4,t,1425000.0,S,Buxton,2017-05-20,11.8,3204,4,2,2,314.0,189.0,2000,Glen Eira,-37.9084,145.0532,Southern Metropolitan,3578
Ormond,3/10 Ormond Road,1,u,311500.0,PI,Ray,2017-04-29,11.8,3204,1,1,1,151.96764988779805,151.96764988779805,1964,Glen Eira,-37.9032,145.0455,Southern Metropolitan,3578
Parkville,78 The Avenue,3,u,835000.0,S,Nelson,2017-05-06,2.6,3052,3,1,1,151.96764988779805,151.96764988779805,1978,Melbourne,-37.7867,144.9572,Northern Metropolitan,2309
Parkville,21 Morrah Street,4,h,3970000.0,S,Collins,2017-05-13,2.6,3052,4,3,1,289.0,151.96764988779805,1964,Melbourne,-37.7959,144.9569,Northern Metropolitan,2309
Parkville,57 Park Drive,3,h,2790000.0,S,Collins,2017-05-20,2.6,3052,3,2,1,180.0,120.0,1890,Melbourne,-37.7961,144.9538,Northern Metropolitan,2309
Pascoe Vale,62 Devon Road,3,h,755000.0,S,Nelson,2017-05-06,9.9,3044,3,2,2,294.0,110.0,1950,Moreland,-37.7215,144.9251,Northern Metropolitan,7485
Pascoe Vale,4 Dixon Street,2,h,750000.0,PI,Nelson,2017-05-06,9.9,3044,2,1,2,531.0,151.96764988779805,1964,Moreland,-37.7189,144.9508,Northern Metropolitan,7485
Pascoe Vale,2 Ann Street,2,h,999000.0,S,Nelson,2017-04-08,9.9,3044,2,1,1,587.0,95.0,1920,Moreland,-37.7306,144.9357,Northern Metropolitan,7485
Pascoe Vale,8 Braeside Street,3,h,800000.0,SP,Nelson,2017-04-08,9.9,3044,3,1,0,793.0,151.96764988779805,1964,Moreland,-37.7182,144.9506,Northern Metropolitan,7485
Pascoe Vale,115 Derby Street,4,h,800000.0,S,Nelson,2017-04-08,9.9,3044,4,1,1,593.0,131.0,1970,Moreland,-37.7278,144.9463,Northern Metropolitan,7485
Pascoe Vale,147 Derby Street,3,h,806000.0,SP,Brad,2017-04-08,9.9,3044,3,1,1,488.0,151.96764988779805,1964,Moreland,-37.7253,144.9467,Northern Metropolitan,7485
Pascoe Vale,9 Bawden Court,4,h,770000.0,S,Nelson,2017-05-13,9.9,3044,4,1,2,596.0,130.0,1960,Moreland,-37.7195,144.9456,Northern Metropolitan,7485
Pascoe Vale,3/238 Cumberland Road,2,u,496000.0,S,Brad,2017-05-13,9.9,3044,2,1,1,136.0,151.96764988779805,1964,Moreland,-37.7218,144.9406,Northern Metropolitan,7485
Pascoe Vale,1/142 Derby Street,3,h,585000.0,S,YPA,2017-05-13,9.9,3044,3,1,1,129.0,129.0,2000,Moreland,-37.7243,144.9473,Northern Metropolitan,7485
Pascoe Vale,1/29 Devon Road,2,t,540000.0,VB,Nelson,2017-05-13,9.9,3044,2,1,2,240.0,151.96764988779805,1964,Moreland,-37.7217,144.924,Northern Metropolitan,7485
Pascoe Vale,5 Sims Street,3,h,708000.0,S,hockingstuart,2017-05-13,9.9,3044,3,1,2,321.0,94.0,1950,Moreland,-37.7242,144.9424,Northern Metropolitan,7485
Pascoe Vale,7/26 Snell Grove,2,u,497000.0,SP,Nelson,2017-05-13,9.9,3044,2,1,1,123.0,151.96764988779805,1970,Moreland,-37.7181,144.9322,Northern Metropolitan,7485
Pascoe Vale,6 Wicklow Street,3,h,800000.0,S,Brad,2017-05-13,9.9,3044,3,1,2,506.0,151.96764988779805,1964,Moreland,-37.7187,144.9433,Northern Metropolitan,7485
Pascoe Vale,8 Ann Street,4,h,1395000.0,S,Nelson,2017-05-20,9.9,3044,4,3,4,590.0,151.96764988779805,1964,Moreland,-37.7302,144.9357,Northern Metropolitan,7485
Pascoe Vale,10/43 Devon Road,2,u,427500.0,S,hockingstuart,2017-05-20,9.9,3044,2,1,1,134.0,75.0,1988,Moreland,-37.7216,144.9292,Northern Metropolitan,7485
Pascoe Vale,5/137 Crowley Court,3,t,560000.0,S,Nelson,2017-05-20,9.9,3044,3,2,1,141.0,94.0,2009,Moreland,-37.7177,144.9328,Northern Metropolitan,7485
Pascoe Vale,24 Bolingbroke Street,5,h,1410000.0,PI,Brad,2017-04-22,9.9,3044,5,3,4,1004.0,151.96764988779805,1964,Moreland,-37.7321,144.9353,Northern Metropolitan,7485
Pascoe Vale,12 Irma Grove,3,h,1017500.0,S,Brad,2017-04-22,9.9,3044,3,1,1,620.0,151.96764988779805,1964,Moreland,-37.7303,144.9445,Northern Metropolitan,7485
Pascoe Vale,24 Windsor Street,2,h,910000.0,S,D'Aprano,2017-04-22,9.9,3044,2,1,3,602.0,151.96764988779805,1964,Moreland,-37.724,144.9447,Northern Metropolitan,7485
Pascoe Vale,16 Hayes Parade,5,h,958000.0,S,Nelson,2017-04-29,9.9,3044,5,2,2,706.0,166.0,1950,Moreland,-37.7328,144.9281,Northern Metropolitan,7485
Pascoe Vale,20 Snell Grove,3,h,770000.0,PI,Brad,2017-04-29,9.9,3044,3,1,1,603.0,151.96764988779805,1964,Moreland,-37.7186,144.9318,Northern Metropolitan,7485
Port Melbourne,281 Esplanade East,3,h,1400000.0,S,Marshall,2017-05-06,3.8,3207,3,3,0,92.0,105.0,1910,Port Phillip,-37.8368,144.9463,Southern Metropolitan,8648
Port Melbourne,99 Dow Street,2,u,520000.0,VB,Buxton,2017-04-08,3.8,3207,2,1,1,2166.0,54.0,2012,Port Phillip,-37.8415,144.9412,Southern Metropolitan,8648
Port Melbourne,342 Howe Parade,2,h,1332000.0,S,Greg,2017-04-08,3.8,3207,2,1,2,288.0,151.96764988779805,1964,Port Phillip,-37.8366,144.923,Southern Metropolitan,8648
Port Melbourne,115 Nott Street,2,h,801000.0,S,Greg,2017-04-08,3.8,3207,2,2,1,90.0,90.0,2012,Port Phillip,-37.84,144.939,Southern Metropolitan,8648
Port Melbourne,201 Station Street,3,h,2400000.0,S,Greg,2017-04-08,3.8,3207,3,2,2,368.0,226.0,1880,Port Phillip,-37.8323,144.9463,Southern Metropolitan,8648
Port Melbourne,77 Nott Street,2,u,575000.0,S,Biggin,2017-05-13,3.8,3207,2,1,1,7159.0,61.0,2008,Port Phillip,-37.841,144.9386,Southern Metropolitan,8648
Port Melbourne,102/159 Beach Street,2,u,950000.0,S,hockingstuart,2017-04-22,3.8,3207,2,2,1,98.0,151.96764988779805,2005,Port Phillip,-37.8392,144.9257,Southern Metropolitan,8648
Port Melbourne,88 Dow Street,2,u,730000.0,SP,Buxton,2017-04-22,3.8,3207,2,1,1,151.96764988779805,151.96764988779805,1964,Port Phillip,-37.842,144.9413,Southern Metropolitan,8648
Port Melbourne,40 Beach Street,2,u,1110000.0,S,RT,2017-04-29,3.8,3207,2,2,1,151.96764988779805,151.96764988779805,1964,Port Phillip,-37.8427,144.9378,Southern Metropolitan,8648
Port Melbourne,23 Beaconsfield Parade,2,u,2250000.0,S,Greg,2017-04-29,3.8,3207,2,2,2,151.96764988779805,151.96764988779805,1964,Port Phillip,-37.8444,144.9421,Southern Metropolitan,8648
Port Melbourne,130 Clark Street,4,h,2700000.0,S,Marshall,2017-04-29,3.8,3207,4,3,2,317.0,156.0,1900,Port Phillip,-37.8346,144.9358,Southern Metropolitan,8648
Port Melbourne,205 Farrell Street,4,h,1375000.0,S,hockingstuart,2017-04-29,3.8,3207,4,1,1,190.0,151.96764988779805,1964,Port Phillip,-37.833,144.9377,Southern Metropolitan,8648
Port Melbourne,15 Pickles Street,2,u,600000.0,VB,hockingstuart,2017-04-29,3.8,3207,2,1,1,61.0,61.0,2005,Port Phillip,-37.8443,144.9442,Southern Metropolitan,8648
